iteration,dimensions,metric,mu,m_ij,set_ij,m_set_ij
4,strec+ntime,nct,0.5591063067068113,3263.0,4761.0,3468.0
4,strec+ntime,nEU,0.42857474356458564,3263.0,4761.0,3168.0
4,strec+ntime,nsDCG,0.25659900255751156,3263.0,4761.0,2812.0
4,strec+ntime,alpha-nDCG,0.3149179617690187,3263.0,4761.0,2928.0
4,strec+ntime,nERR-IA,0.31245223729102883,3263.0,4761.0,2923.0
4,strec+ntime,rbu_0.800_0.001,0.3257173626215419,3263.0,4761.0,2950.0
4,strec+ntime,rbu_0.800_0.050,0.3581171046316781,3263.0,4761.0,3017.0
4,strec+ntime,rbu_0.800_0.100,0.3643202018452893,3263.0,4761.0,3030.0
4,strec+ntime,rbu_0.800_0.500,0.39727062364657606,3263.0,4761.0,3100.0
4,strec+ntime,rbu_0.900_0.001,0.334007334965243,3263.0,4761.0,2967.0
4,strec+ntime,rbu_0.900_0.050,0.4005246496068167,3263.0,4761.0,3107.0
4,strec+ntime,rbu_0.900_0.100,0.4230996134984347,3263.0,4761.0,3156.0
4,strec+ntime,rbu_0.900_0.500,0.46765995153797396,3263.0,4761.0,3255.0
4,strec+ntime,rbu_0.990_0.001,0.34079878347614484,3263.0,4761.0,2981.0
4,strec+ntime,rbu_0.990_0.050,0.468103107751223,3263.0,4761.0,3256.0
4,strec+ntime,rbu_0.990_0.100,0.4813348884350503,3263.0,4761.0,3286.0
4,strec+ntime,rbu_0.990_0.500,0.4813348884350503,3263.0,4761.0,3286.0
4,strec+ttime,act,0.5298887637231086,3263.0,3337.0,2382.0
4,strec+ttime,nct,0.645086416169611,3263.0,3337.0,2580.0
4,strec+ttime,nEU,0.5897996120358355,3263.0,3337.0,2483.0
4,strec+ttime,nsDCG,0.3746518330240387,3263.0,3337.0,2139.0
4,strec+ttime,alpha-nDCG,0.3678913003112884,3263.0,3337.0,2129.0
4,strec+ttime,nERR-IA,0.3699227886181705,3263.0,3337.0,2132.0
4,strec+ttime,rbu_0.800_0.001,0.4033664521826019,3263.0,3337.0,2182.0
4,strec+ttime,rbu_0.800_0.050,0.44507327825959586,3263.0,3337.0,2246.0
4,strec+ttime,rbu_0.800_0.100,0.4521217690508306,3263.0,3337.0,2257.0
4,strec+ttime,rbu_0.800_0.500,0.4905959168654664,3263.0,3337.0,2318.0
4,strec+ttime,rbu_0.900_0.001,0.4230667360937017,3263.0,3337.0,2212.0
4,strec+ttime,rbu_0.900_0.050,0.5029902803906509,3263.0,3337.0,2338.0
4,strec+ttime,rbu_0.900_0.100,0.5292829711293289,3263.0,3337.0,2381.0
4,strec+ttime,rbu_0.900_0.500,0.5503358051840735,3263.0,3337.0,2416.0
4,strec+ttime,rbu_0.990_0.001,0.4463573860799205,3263.0,3337.0,2248.0
4,strec+ttime,rbu_0.990_0.050,0.578717606553896,3263.0,3337.0,2464.0
4,strec+ttime,rbu_0.990_0.100,0.5793029971242685,3263.0,3337.0,2465.0
4,strec+ttime,rbu_0.990_0.500,0.5704970997489276,3263.0,3337.0,2450.0
4,p+rtime,act,0.5743619159563413,3263.0,3559.0,2620.0
4,p+rtime,nct,0.6738241680440531,3263.0,3559.0,2807.0
4,p+rtime,nEU,0.6769046568462286,3263.0,3559.0,2813.0
4,p+rtime,nsDCG,0.5782113046651605,3263.0,3559.0,2627.0
4,p+rtime,alpha-nDCG,0.5026779870230295,3263.0,3559.0,2493.0
4,p+rtime,nERR-IA,0.47757685342146156,3263.0,3559.0,2450.0
4,p+rtime,rbu_0.800_0.001,0.5067231990809781,3263.0,3559.0,2500.0
4,p+rtime,rbu_0.800_0.050,0.5296236011910568,3263.0,3559.0,2540.0
4,p+rtime,rbu_0.800_0.100,0.5347264775537306,3263.0,3559.0,2549.0
4,p+rtime,rbu_0.800_0.500,0.5666321880996631,3263.0,3559.0,2606.0
4,p+rtime,rbu_0.900_0.001,0.5375536292342525,3263.0,3559.0,2554.0
4,p+rtime,rbu_0.900_0.050,0.5924197797602245,3263.0,3559.0,2653.0
4,p+rtime,rbu_0.900_0.100,0.6086421587920497,3263.0,3559.0,2683.0
4,p+rtime,rbu_0.900_0.500,0.6331674988056694,3263.0,3559.0,2729.0
4,p+rtime,rbu_0.990_0.001,0.6166854524797963,3263.0,3559.0,2698.0
4,p+rtime,rbu_0.990_0.050,0.7063484347387105,3263.0,3559.0,2871.0
4,p+rtime,rbu_0.990_0.100,0.7118654397062762,3263.0,3559.0,2882.0
4,p+rtime,rbu_0.990_0.500,0.7163637130085784,3263.0,3559.0,2891.0
4,p+ntime,act,0.5743619159563413,3263.0,3559.0,2620.0
4,p+ntime,nct,0.6738241680440531,3263.0,3559.0,2807.0
4,p+ntime,nEU,0.6769046568462286,3263.0,3559.0,2813.0
4,p+ntime,nsDCG,0.5782113046651605,3263.0,3559.0,2627.0
4,p+ntime,alpha-nDCG,0.5026779870230295,3263.0,3559.0,2493.0
4,p+ntime,nERR-IA,0.47757685342146156,3263.0,3559.0,2450.0
4,p+ntime,rbu_0.800_0.001,0.5067231990809781,3263.0,3559.0,2500.0
4,p+ntime,rbu_0.800_0.050,0.5296236011910568,3263.0,3559.0,2540.0
4,p+ntime,rbu_0.800_0.100,0.5347264775537306,3263.0,3559.0,2549.0
4,p+ntime,rbu_0.800_0.500,0.5666321880996631,3263.0,3559.0,2606.0
4,p+ntime,rbu_0.900_0.001,0.5375536292342525,3263.0,3559.0,2554.0
4,p+ntime,rbu_0.900_0.050,0.5924197797602245,3263.0,3559.0,2653.0
4,p+ntime,rbu_0.900_0.100,0.6086421587920497,3263.0,3559.0,2683.0
4,p+ntime,rbu_0.900_0.500,0.6331674988056694,3263.0,3559.0,2729.0
4,p+ntime,rbu_0.990_0.001,0.6166854524797963,3263.0,3559.0,2698.0
4,p+ntime,rbu_0.990_0.050,0.7063484347387105,3263.0,3559.0,2871.0
4,p+ntime,rbu_0.990_0.100,0.7118654397062762,3263.0,3559.0,2882.0
4,p+ntime,rbu_0.990_0.500,0.7163637130085784,3263.0,3559.0,2891.0
4,p+ttime,act,0.6571619474116946,3263.0,2614.0,2038.0
4,p+ttime,nct,0.744374920859968,3263.0,2614.0,2165.0
4,p+ttime,nEU,0.776663118027433,3263.0,2614.0,2214.0
4,p+ttime,nsDCG,0.6415035347457975,3263.0,2614.0,2016.0
4,p+ttime,alpha-nDCG,0.5491572591956422,3263.0,2614.0,1891.0
4,p+ttime,nERR-IA,0.5253105172412744,3263.0,2614.0,1860.0
4,p+ttime,rbu_0.800_0.001,0.5665987257319064,3263.0,2614.0,1914.0
4,p+ttime,rbu_0.800_0.050,0.5942216738549072,3263.0,2614.0,1951.0
4,p+ttime,rbu_0.800_0.100,0.6001252935134678,3263.0,2614.0,1959.0
4,p+ttime,rbu_0.800_0.500,0.6343295018580617,3263.0,2614.0,2006.0
4,p+ttime,rbu_0.900_0.001,0.6001252935134678,3263.0,2614.0,1959.0
4,p+ttime,rbu_0.900_0.050,0.6649278802571273,3263.0,2614.0,2049.0
4,p+ttime,rbu_0.900_0.100,0.6810318989324349,3263.0,2614.0,2072.0
4,p+ttime,rbu_0.900_0.500,0.673352400785137,3263.0,2614.0,2061.0
4,p+ttime,rbu_0.990_0.001,0.6649278802571273,3263.0,2614.0,2049.0
4,p+ttime,rbu_0.990_0.050,0.7503598362731901,3263.0,2614.0,2174.0
4,p+ttime,rbu_0.990_0.100,0.7390340724063349,3263.0,2614.0,2157.0
4,p+ttime,rbu_0.990_0.500,0.7350154206689418,3263.0,2614.0,2151.0
4,strec+p+rtime,act,0.610781983837641,3263.0,3412.0,2576.0
4,strec+p+rtime,nct,0.7160561012044411,3263.0,3412.0,2771.0
4,strec+p+rtime,nEU,0.6940217849971645,3263.0,3412.0,2729.0
4,strec+p+rtime,nsDCG,0.6012295377624705,3263.0,3412.0,2559.0
4,strec+p+rtime,alpha-nDCG,0.5548255778636254,3263.0,3412.0,2478.0
4,strec+p+rtime,nERR-IA,0.5206564378849806,3263.0,3412.0,2420.0
4,strec+p+rtime,rbu_0.800_0.001,0.5437211253191063,3263.0,3412.0,2459.0
4,strec+p+rtime,rbu_0.800_0.050,0.564110855552694,3263.0,3412.0,2494.0
4,strec+p+rtime,rbu_0.800_0.100,0.5675774852724733,3263.0,3412.0,2500.0
4,strec+p+rtime,rbu_0.800_0.500,0.5882041358624313,3263.0,3412.0,2536.0
4,strec+p+rtime,rbu_0.900_0.001,0.5807895966993244,3263.0,3412.0,2523.0
4,strec+p+rtime,rbu_0.900_0.050,0.6285932599541015,3263.0,3412.0,2608.0
4,strec+p+rtime,rbu_0.900_0.100,0.6374171103411078,3263.0,3412.0,2624.0
4,strec+p+rtime,rbu_0.900_0.500,0.65436125141454,3263.0,3412.0,2655.0
4,strec+p+rtime,rbu_0.990_0.001,0.6732555631670105,3263.0,3412.0,2690.0
4,strec+p+rtime,rbu_0.990_0.050,0.7418560563085954,3263.0,3412.0,2821.0
4,strec+p+rtime,rbu_0.990_0.100,0.7439002579129366,3263.0,3412.0,2825.0
4,strec+p+rtime,rbu_0.990_0.500,0.7439002579129366,3263.0,3412.0,2825.0
4,strec+p+ntime,act,0.610781983837641,3263.0,3412.0,2576.0
4,strec+p+ntime,nct,0.7160561012044411,3263.0,3412.0,2771.0
4,strec+p+ntime,nEU,0.6940217849971645,3263.0,3412.0,2729.0
4,strec+p+ntime,nsDCG,0.6012295377624705,3263.0,3412.0,2559.0
4,strec+p+ntime,alpha-nDCG,0.5548255778636254,3263.0,3412.0,2478.0
4,strec+p+ntime,nERR-IA,0.5206564378849806,3263.0,3412.0,2420.0
4,strec+p+ntime,rbu_0.800_0.001,0.5437211253191063,3263.0,3412.0,2459.0
4,strec+p+ntime,rbu_0.800_0.050,0.564110855552694,3263.0,3412.0,2494.0
4,strec+p+ntime,rbu_0.800_0.100,0.5675774852724733,3263.0,3412.0,2500.0
4,strec+p+ntime,rbu_0.800_0.500,0.5882041358624313,3263.0,3412.0,2536.0
4,strec+p+ntime,rbu_0.900_0.001,0.5807895966993244,3263.0,3412.0,2523.0
4,strec+p+ntime,rbu_0.900_0.050,0.6285932599541015,3263.0,3412.0,2608.0
4,strec+p+ntime,rbu_0.900_0.100,0.6374171103411078,3263.0,3412.0,2624.0
4,strec+p+ntime,rbu_0.900_0.500,0.65436125141454,3263.0,3412.0,2655.0
4,strec+p+ntime,rbu_0.990_0.001,0.6732555631670105,3263.0,3412.0,2690.0
4,strec+p+ntime,rbu_0.990_0.050,0.7418560563085954,3263.0,3412.0,2821.0
4,strec+p+ntime,rbu_0.990_0.100,0.7439002579129366,3263.0,3412.0,2825.0
4,strec+p+ntime,rbu_0.990_0.500,0.7439002579129366,3263.0,3412.0,2825.0
4,strec+p+ttime,act,0.6874580306638662,3263.0,2522.0,2008.0
4,strec+p+ttime,nct,0.7752589375375188,3263.0,2522.0,2134.0
4,strec+p+ttime,nEU,0.7927300737639251,3263.0,2522.0,2160.0
4,strec+p+ttime,nsDCG,0.6650116324423021,3263.0,2522.0,1977.0
4,strec+p+ttime,alpha-nDCG,0.5916638281331497,3263.0,2522.0,1879.0
4,strec+p+ttime,nERR-IA,0.5629718228044297,3263.0,2522.0,1842.0
4,strec+p+ttime,rbu_0.800_0.001,0.5993214631014638,3263.0,2522.0,1889.0
4,strec+p+ttime,rbu_0.800_0.050,0.6235562803786213,3263.0,2522.0,1921.0
4,strec+p+ttime,rbu_0.800_0.100,0.6273064645565534,3263.0,2522.0,1926.0
4,strec+p+ttime,rbu_0.800_0.500,0.6481292286814795,3263.0,2522.0,1954.0
4,strec+p+ttime,rbu_0.900_0.001,0.6377554137875843,3263.0,2522.0,1940.0
4,strec+p+ttime,rbu_0.900_0.050,0.6931944002130107,3263.0,2522.0,2016.0
4,strec+p+ttime,rbu_0.900_0.100,0.7003329355142323,3263.0,2522.0,2026.0
4,strec+p+ttime,rbu_0.900_0.500,0.6860203673252748,3263.0,2522.0,2006.0
4,strec+p+ttime,rbu_0.990_0.001,0.7137996045422054,3263.0,2522.0,2045.0
4,strec+p+ttime,rbu_0.990_0.050,0.7745827270536655,3263.0,2522.0,2133.0
4,strec+p+ttime,rbu_0.990_0.100,0.7596253400602501,3263.0,2522.0,2111.0
4,strec+p+ttime,rbu_0.990_0.500,0.7514009280052486,3263.0,2522.0,2099.0
7,p,act,0.6106127383289337,3263.0,3627.0,2738.0
7,p,nct,0.6439472475018524,3263.0,3627.0,2802.0
7,p,nEU,0.6413705455472258,3263.0,3627.0,2797.0
7,p,nsDCG,0.5006138111349734,3263.0,3627.0,2537.0
7,p,alpha-nDCG,0.43844660556417736,3263.0,3627.0,2430.0
7,p,nERR-IA,0.41087452753319575,3263.0,3627.0,2384.0
7,p,rbu_0.800_0.001,0.44141206404073874,3263.0,3627.0,2435.0
7,p,rbu_0.800_0.050,0.48402763987307323,3263.0,3627.0,2508.0
7,p,rbu_0.800_0.100,0.49320220205358317,3263.0,3627.0,2524.0
7,p,rbu_0.800_0.500,0.5141975446685024,3263.0,3627.0,2561.0
7,p,rbu_0.900_0.001,0.4805720812368538,3263.0,3627.0,2502.0
7,p,rbu_0.900_0.050,0.5834866130842001,3263.0,3627.0,2687.0
7,p,rbu_0.900_0.100,0.5861687016813514,3263.0,3627.0,2692.0
7,p,rbu_0.900_0.500,0.5091186208359034,3263.0,3627.0,2552.0
7,p,rbu_0.990_0.001,0.5775684077124951,3263.0,3627.0,2676.0
7,p,rbu_0.990_0.050,0.5759501293141125,3263.0,3627.0,2673.0
7,p,rbu_0.990_0.100,0.5298852569711453,3263.0,3627.0,2589.0
7,p,rbu_0.990_0.500,0.4425965427943748,3263.0,3627.0,2437.0
7,strec,act,0.25815563400355906,3263.0,5544.0,3278.0
7,strec,nct,0.28086195686272475,3263.0,5544.0,3330.0
7,strec,nEU,0.4556886949471172,3263.0,5544.0,3759.0
7,strec,nsDCG,0.2938010125702229,3263.0,5544.0,3360.0
7,strec,alpha-nDCG,0.30492175279974215,3263.0,5544.0,3386.0
7,strec,nERR-IA,0.28561976223907065,3263.0,5544.0,3341.0
7,strec,rbu_0.800_0.001,0.26474229149944806,3263.0,5544.0,3293.0
7,strec,rbu_0.800_0.050,0.2497691316426646,3263.0,5544.0,3259.0
7,strec,rbu_0.800_0.100,0.24400277945207177,3263.0,5544.0,3246.0
7,strec,rbu_0.800_0.500,0.21618011544774923,3263.0,5544.0,3184.0
7,strec,rbu_0.900_0.001,0.284323734266699,3263.0,5544.0,3338.0
7,strec,rbu_0.900_0.050,0.239551387334078,3263.0,5544.0,3236.0
7,strec,rbu_0.900_0.100,0.21073255060807872,3263.0,5544.0,3172.0
7,strec,rbu_0.900_0.500,0.14275176712083756,3263.0,5544.0,3026.0
7,strec,rbu_0.990_0.001,0.3096009977833012,3263.0,5544.0,3397.0
7,strec,rbu_0.990_0.050,0.18086202102594118,3263.0,5544.0,3107.0
7,strec,rbu_0.990_0.100,0.13366464747810347,3263.0,5544.0,3007.0
7,strec,rbu_0.990_0.500,0.058830525154305494,3263.0,5544.0,2855.0
7,rtime,act,0.42000286024692407,3263.0,4165.0,2755.0
7,rtime,nct,0.5724248242881917,3263.0,4165.0,3062.0
7,rtime,nEU,0.11240413413036343,3263.0,4165.0,2226.0
7,rtime,nsDCG,-0.2231988976540754,3263.0,4165.0,1764.0
7,rtime,alpha-nDCG,-0.06312168216811019,3263.0,4165.0,1971.0
7,rtime,nERR-IA,0.0005948788589848333,3263.0,4165.0,2060.0
7,rtime,rbu_0.800_0.001,0.024900785375118074,3263.0,4165.0,2095.0
7,rtime,rbu_0.800_0.050,0.13491153353993302,3263.0,4165.0,2261.0
7,rtime,rbu_0.800_0.100,0.17518125767116016,3263.0,4165.0,2325.0
7,rtime,rbu_0.800_0.500,0.30957887055327343,3263.0,4165.0,2552.0
7,rtime,rbu_0.900_0.001,0.008278095008915793,3263.0,4165.0,2071.0
7,rtime,rbu_0.900_0.050,0.30504921207275926,3263.0,4165.0,2544.0
7,rtime,rbu_0.900_0.100,0.4168574483013571,3263.0,4165.0,2749.0
7,rtime,rbu_0.900_0.500,0.6219782011706378,3263.0,4165.0,3169.0
7,rtime,rbu_0.990_0.001,-0.007129474200349407,3263.0,4165.0,2049.0
7,rtime,rbu_0.990_0.050,0.6045740499270739,3263.0,4165.0,3131.0
7,rtime,rbu_0.990_0.100,0.6583902595915833,3263.0,4165.0,3250.0
7,rtime,rbu_0.990_0.500,0.7251815784743667,3263.0,4165.0,3404.0
7,ntime,act,0.42000286024692407,3263.0,4165.0,2755.0
7,ntime,nct,0.5724248242881917,3263.0,4165.0,3062.0
7,ntime,nEU,0.11240413413036343,3263.0,4165.0,2226.0
7,ntime,nsDCG,-0.2231988976540754,3263.0,4165.0,1764.0
7,ntime,alpha-nDCG,-0.06312168216811019,3263.0,4165.0,1971.0
7,ntime,nERR-IA,0.0005948788589848333,3263.0,4165.0,2060.0
7,ntime,rbu_0.800_0.001,0.024900785375118074,3263.0,4165.0,2095.0
7,ntime,rbu_0.800_0.050,0.13491153353993302,3263.0,4165.0,2261.0
7,ntime,rbu_0.800_0.100,0.17518125767116016,3263.0,4165.0,2325.0
7,ntime,rbu_0.800_0.500,0.30957887055327343,3263.0,4165.0,2552.0
7,ntime,rbu_0.900_0.001,0.008278095008915793,3263.0,4165.0,2071.0
7,ntime,rbu_0.900_0.050,0.30504921207275926,3263.0,4165.0,2544.0
7,ntime,rbu_0.900_0.100,0.4168574483013571,3263.0,4165.0,2749.0
7,ntime,rbu_0.900_0.500,0.6219782011706378,3263.0,4165.0,3169.0
7,ntime,rbu_0.990_0.001,-0.007129474200349407,3263.0,4165.0,2049.0
7,ntime,rbu_0.990_0.050,0.6045740499270739,3263.0,4165.0,3131.0
7,ntime,rbu_0.990_0.100,0.6583902595915833,3263.0,4165.0,3250.0
7,ntime,rbu_0.990_0.500,0.7251815784743667,3263.0,4165.0,3404.0
7,ttime,act,0.5841228357300692,3263.0,3450.0,2557.0
7,ttime,nct,0.729962851884673,3263.0,3450.0,2829.0
7,ttime,nEU,0.3069136740829678,3263.0,3450.0,2110.0
7,ttime,nsDCG,-0.05663351000613379,3263.0,3450.0,1640.0
7,ttime,alpha-nDCG,0.09598523652755422,3263.0,3450.0,1823.0
7,ttime,nERR-IA,0.1564292071369723,3263.0,3450.0,1901.0
7,ttime,rbu_0.800_0.001,0.20566763276695055,3263.0,3450.0,1967.0
7,ttime,rbu_0.800_0.050,0.3184907084490925,3263.0,3450.0,2127.0
7,ttime,rbu_0.800_0.100,0.35994262966936624,3263.0,3450.0,2189.0
7,ttime,rbu_0.800_0.500,0.4939068261940544,3263.0,3450.0,2402.0
7,ttime,rbu_0.900_0.001,0.19536262437521199,3263.0,3450.0,1953.0
7,ttime,rbu_0.900_0.050,0.4975060672481224,3263.0,3450.0,2408.0
7,ttime,rbu_0.900_0.100,0.6131676193058724,3263.0,3450.0,2609.0
7,ttime,rbu_0.900_0.500,0.7662209706864177,3263.0,3450.0,2901.0
7,ttime,rbu_0.990_0.001,0.1827496277630147,3263.0,3450.0,1936.0
7,ttime,rbu_0.990_0.050,0.7716810306871165,3263.0,3450.0,2912.0
7,ttime,rbu_0.990_0.100,0.7790934208971707,3263.0,3450.0,2927.0
7,ttime,rbu_0.990_0.500,0.7431614207386252,3263.0,3450.0,2855.0
7,strec+p,act,0.626020369664556,3263.0,3481.0,2656.0
7,strec+p,nct,0.658248702562363,3263.0,3481.0,2716.0
7,strec+p,nEU,0.6661945370829178,3263.0,3481.0,2731.0
7,strec+p,nsDCG,0.5369610442458438,3263.0,3481.0,2497.0
7,strec+p,alpha-nDCG,0.48460061507733343,3263.0,3481.0,2408.0
7,strec+p,nERR-IA,0.4457377927398792,3263.0,3481.0,2344.0
7,strec+p,rbu_0.800_0.001,0.4731720767739636,3263.0,3481.0,2389.0
7,strec+p,rbu_0.800_0.050,0.5095469722075644,3263.0,3481.0,2450.0
7,strec+p,rbu_0.800_0.100,0.5160098807757911,3263.0,3481.0,2461.0
7,strec+p,rbu_0.800_0.500,0.5265234944043535,3263.0,3481.0,2479.0
7,strec+p,rbu_0.900_0.001,0.5230274627075693,3263.0,3481.0,2473.0
7,strec+p,rbu_0.900_0.050,0.6013676806304733,3263.0,3481.0,2611.0
7,strec+p,rbu_0.900_0.100,0.5924997615628745,3263.0,3481.0,2595.0
7,strec+p,rbu_0.900_0.500,0.5018714740409721,3263.0,3481.0,2437.0
7,strec+p,rbu_0.990_0.001,0.635764688410984,3263.0,3481.0,2674.0
7,strec+p,rbu_0.990_0.050,0.5785335823988719,3263.0,3481.0,2570.0
7,strec+p,rbu_0.990_0.100,0.522443966222006,3263.0,3481.0,2472.0
7,strec+p,rbu_0.990_0.500,0.43026804296363497,3263.0,3481.0,2319.0
7,strec+rtime,act,0.6140933508202615,3263.0,3424.0,2591.0
7,strec+rtime,nct,0.7706550775273382,3263.0,3424.0,2888.0
7,strec+rtime,nEU,0.3102865019323216,3263.0,3424.0,2099.0
7,strec+rtime,nsDCG,0.012892310260657507,3263.0,3424.0,1708.0
7,strec+rtime,alpha-nDCG,0.18993249959081768,3263.0,3424.0,1931.0
7,strec+rtime,nERR-IA,0.2231672822248448,3263.0,3424.0,1976.0
7,strec+rtime,rbu_0.800_0.001,0.23769605597742763,3263.0,3424.0,1996.0
7,strec+rtime,rbu_0.800_0.050,0.3294043686008393,3263.0,3424.0,2127.0
7,strec+rtime,rbu_0.800_0.100,0.3629257428283737,3263.0,3424.0,2177.0
7,strec+rtime,rbu_0.800_0.500,0.4664761969925947,3263.0,3424.0,2339.0
7,strec+rtime,rbu_0.900_0.001,0.2492146404456943,3263.0,3424.0,2012.0
7,strec+rtime,rbu_0.900_0.050,0.49275774850428117,3263.0,3424.0,2382.0
7,strec+rtime,rbu_0.900_0.100,0.5757245416164675,3263.0,3424.0,2523.0
7,strec+rtime,rbu_0.900_0.500,0.7213664597062345,3263.0,3424.0,2791.0
7,strec+rtime,rbu_0.990_0.001,0.2719795315777886,3263.0,3424.0,2044.0
7,strec+rtime,rbu_0.990_0.050,0.7434240935581856,3263.0,3424.0,2834.0
7,strec+rtime,rbu_0.990_0.100,0.7530640822218866,3263.0,3424.0,2853.0
7,strec+rtime,rbu_0.990_0.500,0.7540750808903723,3263.0,3424.0,2855.0
7,strec+ntime,act,0.6140933508202615,3263.0,3424.0,2591.0
7,strec+ntime,nct,0.7706550775273382,3263.0,3424.0,2888.0
7,strec+ntime,nEU,0.3102865019323216,3263.0,3424.0,2099.0
7,strec+ntime,nsDCG,0.012892310260657507,3263.0,3424.0,1708.0
7,strec+ntime,alpha-nDCG,0.18993249959081768,3263.0,3424.0,1931.0
7,strec+ntime,nERR-IA,0.2231672822248448,3263.0,3424.0,1976.0
7,strec+ntime,rbu_0.800_0.001,0.23769605597742763,3263.0,3424.0,1996.0
7,strec+ntime,rbu_0.800_0.050,0.3294043686008393,3263.0,3424.0,2127.0
7,strec+ntime,rbu_0.800_0.100,0.3629257428283737,3263.0,3424.0,2177.0
7,strec+ntime,rbu_0.800_0.500,0.4664761969925947,3263.0,3424.0,2339.0
7,strec+ntime,rbu_0.900_0.001,0.2492146404456943,3263.0,3424.0,2012.0
7,strec+ntime,rbu_0.900_0.050,0.49275774850428117,3263.0,3424.0,2382.0
7,strec+ntime,rbu_0.900_0.100,0.5757245416164675,3263.0,3424.0,2523.0
7,strec+ntime,rbu_0.900_0.500,0.7213664597062345,3263.0,3424.0,2791.0
7,strec+ntime,rbu_0.990_0.001,0.2719795315777886,3263.0,3424.0,2044.0
7,strec+ntime,rbu_0.990_0.050,0.7434240935581856,3263.0,3424.0,2834.0
7,strec+ntime,rbu_0.990_0.100,0.7530640822218866,3263.0,3424.0,2853.0
7,strec+ntime,rbu_0.990_0.500,0.7540750808903723,3263.0,3424.0,2855.0
7,strec+ttime,act,0.6745675292076422,3263.0,3049.0,2406.0
7,strec+ttime,nct,0.8193571324201177,3263.0,3049.0,2660.0
7,strec+ttime,nEU,0.41584396833691756,3263.0,3049.0,2011.0
7,strec+ttime,nsDCG,0.09409521275501188,3263.0,3049.0,1609.0
7,strec+ttime,alpha-nDCG,0.24789047418318455,3263.0,3049.0,1790.0
7,strec+ttime,nERR-IA,0.2805626778289027,3263.0,3049.0,1831.0
7,strec+ttime,rbu_0.800_0.001,0.3224954101875921,3263.0,3049.0,1885.0
7,strec+ttime,rbu_0.800_0.050,0.4172780589529053,3263.0,3049.0,2013.0
7,strec+ttime,rbu_0.800_0.100,0.4512753915708218,3263.0,3049.0,2061.0
7,strec+ttime,rbu_0.800_0.500,0.5513243053868405,3263.0,3049.0,2209.0
7,strec+ttime,rbu_0.900_0.001,0.3339303052498759,3263.0,3049.0,1900.0
7,strec+ttime,rbu_0.900_0.050,0.581058320174309,3263.0,3049.0,2255.0
7,strec+ttime,rbu_0.900_0.100,0.6673540389750677,3263.0,3049.0,2394.0
7,strec+ttime,rbu_0.900_0.500,0.7736234238911853,3263.0,3049.0,2577.0
7,strec+ttime,rbu_0.990_0.001,0.3580259808673387,3263.0,3049.0,1932.0
7,strec+ttime,rbu_0.990_0.050,0.8095613532783934,3263.0,3049.0,2642.0
7,strec+ttime,rbu_0.990_0.100,0.7886603351972011,3263.0,3049.0,2604.0
7,strec+ttime,rbu_0.990_0.500,0.7258137695230664,3263.0,3049.0,2493.0
7,p+rtime,act,0.7251487700333465,3263.0,2687.0,2196.0
7,p+rtime,nct,0.8508986238169336,3263.0,2687.0,2396.0
7,p+rtime,nEU,0.5238433539512588,3263.0,2687.0,1910.0
7,p+rtime,nsDCG,0.2969117729996437,3263.0,2687.0,1632.0
7,p+rtime,alpha-nDCG,0.31273674016132613,3263.0,2687.0,1650.0
7,p+rtime,nERR-IA,0.3231910977984926,3263.0,2687.0,1662.0
7,p+rtime,rbu_0.800_0.001,0.3710007521666116,3263.0,2687.0,1718.0
7,p+rtime,rbu_0.800_0.050,0.46997648197252334,3263.0,2687.0,1840.0
7,p+rtime,rbu_0.800_0.100,0.5033037156423761,3263.0,2687.0,1883.0
7,p+rtime,rbu_0.800_0.500,0.6031968901345055,3263.0,2687.0,2018.0
7,p+rtime,rbu_0.900_0.001,0.3934977521251625,3263.0,2687.0,1745.0
7,p+rtime,rbu_0.900_0.050,0.6482407843275649,3263.0,2687.0,2082.0
7,p+rtime,rbu_0.900_0.100,0.7212015855166838,3263.0,2687.0,2190.0
7,p+rtime,rbu_0.900_0.500,0.8161625773805754,3263.0,2687.0,2339.0
7,p+rtime,rbu_0.990_0.001,0.4793548142883841,3263.0,2687.0,1852.0
7,p+rtime,rbu_0.990_0.050,0.8634881887937305,3263.0,2687.0,2417.0
7,p+rtime,rbu_0.990_0.100,0.8747848489344804,3263.0,2687.0,2436.0
7,p+rtime,rbu_0.990_0.500,0.8753769667514887,3263.0,2687.0,2437.0
7,p+ntime,act,0.7251487700333465,3263.0,2687.0,2196.0
7,p+ntime,nct,0.8508986238169336,3263.0,2687.0,2396.0
7,p+ntime,nEU,0.5238433539512588,3263.0,2687.0,1910.0
7,p+ntime,nsDCG,0.2969117729996437,3263.0,2687.0,1632.0
7,p+ntime,alpha-nDCG,0.31273674016132613,3263.0,2687.0,1650.0
7,p+ntime,nERR-IA,0.3231910977984926,3263.0,2687.0,1662.0
7,p+ntime,rbu_0.800_0.001,0.3710007521666116,3263.0,2687.0,1718.0
7,p+ntime,rbu_0.800_0.050,0.46997648197252334,3263.0,2687.0,1840.0
7,p+ntime,rbu_0.800_0.100,0.5033037156423761,3263.0,2687.0,1883.0
7,p+ntime,rbu_0.800_0.500,0.6031968901345055,3263.0,2687.0,2018.0
7,p+ntime,rbu_0.900_0.001,0.3934977521251625,3263.0,2687.0,1745.0
7,p+ntime,rbu_0.900_0.050,0.6482407843275649,3263.0,2687.0,2082.0
