iteration,dimensions,metric,mu,m_ij,set_ij,m_set_ij
10,ttime,act,0.1396728140602191,11090.0,11198.0,6146.0
10,ttime,nct,0.37501806388634357,11090.0,11198.0,7235.0
10,ttime,nEU,0.3829722951502653,11090.0,11198.0,7275.0
10,ttime,nsDCG,-0.4475214156446971,11090.0,11198.0,4091.0
10,ttime,alpha-nDCG,-0.3148669677261197,11090.0,11198.0,4485.0
10,ttime,nERR-IA,-0.21664001687414897,11090.0,11198.0,4801.0
10,ttime,rbu_0.800_0.001,-0.18131663730614106,11090.0,11198.0,4920.0
10,ttime,rbu_0.800_0.050,0.041578377674438456,11090.0,11198.0,5742.0
10,ttime,rbu_0.800_0.100,0.14599683849024686,11090.0,11198.0,6173.0
10,ttime,rbu_0.800_0.500,0.5135182681877595,11090.0,11198.0,7964.0
10,ttime,rbu_0.900_0.001,-0.25377472417243263,11090.0,11198.0,4679.0
10,ttime,rbu_0.900_0.050,0.3022239027692066,11090.0,11198.0,6879.0
10,ttime,rbu_0.900_0.100,0.49290147223644776,11090.0,11198.0,7851.0
10,ttime,rbu_0.900_0.500,0.7479201172089862,11090.0,11198.0,9369.0
10,ttime,rbu_0.990_0.001,-0.34674024651351265,11090.0,11198.0,4387.0
10,ttime,rbu_0.990_0.050,0.6530953156860142,11090.0,11198.0,8773.0
10,ttime,rbu_0.990_0.100,0.7200899086436535,11090.0,11198.0,9190.0
10,ttime,rbu_0.990_0.500,0.7591175300712498,11090.0,11198.0,9442.0
10,strec+p,act,0.706107451711749,11090.0,11248.0,9142.0
10,strec+p,nct,0.7106766857158403,11090.0,11248.0,9171.0
10,strec+p,nEU,0.3497237510047445,11090.0,11248.0,7141.0
10,strec+p,nsDCG,0.8057904066716924,11090.0,11248.0,9796.0
10,strec+p,alpha-nDCG,0.7829300625039644,11090.0,11248.0,9642.0
10,strec+p,nERR-IA,0.740722567219727,11090.0,11248.0,9364.0
10,strec+p,rbu_0.800_0.001,0.6463389694871787,11090.0,11248.0,8771.0
10,strec+p,rbu_0.800_0.050,0.5870751424487696,11090.0,11248.0,8418.0
10,strec+p,rbu_0.800_0.100,0.5458748337441337,11090.0,11248.0,8181.0
10,strec+p,rbu_0.800_0.500,0.3501277540992043,11090.0,11248.0,7143.0
10,strec+p,rbu_0.900_0.001,0.6962899302859915,11090.0,11248.0,9080.0
10,strec+p,rbu_0.900_0.050,0.5520338144259094,11090.0,11248.0,8216.0
10,strec+p,rbu_0.900_0.100,0.4283534824414482,11090.0,11248.0,7541.0
10,strec+p,rbu_0.900_0.500,0.15606817008562304,11090.0,11248.0,6244.0
10,strec+p,rbu_0.990_0.001,0.7648622616640521,11090.0,11248.0,9522.0
10,strec+p,rbu_0.990_0.050,0.29096474222021407,11090.0,11248.0,6856.0
10,strec+p,rbu_0.990_0.100,0.19729408707631696,11090.0,11248.0,6425.0
10,strec+p,rbu_0.990_0.500,0.13042579937473392,11090.0,11248.0,6134.0
10,strec+rtime,act,0.6829535561805413,11090.0,8078.0,6461.0
10,strec+rtime,nct,0.8579062808132755,11090.0,8078.0,7294.0
10,strec+rtime,nEU,0.39664392484678523,11090.0,8078.0,5298.0
10,strec+rtime,nsDCG,0.3930995527472084,11090.0,8078.0,5285.0
10,strec+rtime,alpha-nDCG,0.4673185010194021,11090.0,8078.0,5564.0
10,strec+rtime,nERR-IA,0.46186308876413756,11090.0,8078.0,5543.0
10,strec+rtime,rbu_0.800_0.001,0.4833056337918626,11090.0,8078.0,5626.0
10,strec+rtime,rbu_0.800_0.050,0.5511772752990788,11090.0,8078.0,5897.0
10,strec+rtime,rbu_0.800_0.100,0.5890847563046766,11090.0,8078.0,6054.0
10,strec+rtime,rbu_0.800_0.500,0.7116934516215957,11090.0,8078.0,6591.0
10,strec+rtime,rbu_0.900_0.001,0.4925078303829102,11090.0,8078.0,5662.0
10,strec+rtime,rbu_0.900_0.050,0.6945183078134636,11090.0,8078.0,6513.0
10,strec+rtime,rbu_0.900_0.100,0.7637152079518013,11090.0,8078.0,6833.0
10,strec+rtime,rbu_0.900_0.500,0.8377896852440556,11090.0,8078.0,7193.0
10,strec+rtime,rbu_0.990_0.001,0.532958699911983,11090.0,8078.0,5823.0
10,strec+rtime,rbu_0.990_0.050,0.8413954231298888,11090.0,8078.0,7211.0
10,strec+rtime,rbu_0.990_0.100,0.8511656293602761,11090.0,8078.0,7260.0
10,strec+rtime,rbu_0.990_0.500,0.8505693511782443,11090.0,8078.0,7257.0
10,strec+ntime,act,0.6829535561805413,11090.0,8078.0,6461.0
10,strec+ntime,nct,0.8579062808132755,11090.0,8078.0,7294.0
10,strec+ntime,nEU,0.39664392484678523,11090.0,8078.0,5298.0
10,strec+ntime,nsDCG,0.3930995527472084,11090.0,8078.0,5285.0
10,strec+ntime,alpha-nDCG,0.4673185010194021,11090.0,8078.0,5564.0
10,strec+ntime,nERR-IA,0.46186308876413756,11090.0,8078.0,5543.0
10,strec+ntime,rbu_0.800_0.001,0.4833056337918626,11090.0,8078.0,5626.0
10,strec+ntime,rbu_0.800_0.050,0.5511772752990788,11090.0,8078.0,5897.0
10,strec+ntime,rbu_0.800_0.100,0.5890847563046766,11090.0,8078.0,6054.0
10,strec+ntime,rbu_0.800_0.500,0.7116934516215957,11090.0,8078.0,6591.0
10,strec+ntime,rbu_0.900_0.001,0.4925078303829102,11090.0,8078.0,5662.0
10,strec+ntime,rbu_0.900_0.050,0.6945183078134636,11090.0,8078.0,6513.0
10,strec+ntime,rbu_0.900_0.100,0.7637152079518013,11090.0,8078.0,6833.0
10,strec+ntime,rbu_0.900_0.500,0.8377896852440556,11090.0,8078.0,7193.0
10,strec+ntime,rbu_0.990_0.001,0.532958699911983,11090.0,8078.0,5823.0
10,strec+ntime,rbu_0.990_0.050,0.8413954231298888,11090.0,8078.0,7211.0
10,strec+ntime,rbu_0.990_0.100,0.8511656293602761,11090.0,8078.0,7260.0
10,strec+ntime,rbu_0.990_0.500,0.8505693511782443,11090.0,8078.0,7257.0
10,strec+ttime,act,0.6566665924782452,11090.0,6295.0,4944.0
10,strec+ttime,nct,0.8206133877371914,11090.0,6295.0,5539.0
10,strec+ttime,nEU,0.6292700287686885,11090.0,6295.0,4851.0
10,strec+ttime,nsDCG,0.27013721252363226,11090.0,6295.0,3782.0
10,strec+ttime,alpha-nDCG,0.41034312685237884,11090.0,6295.0,4168.0
10,strec+ttime,nERR-IA,0.41449079154211566,11090.0,6295.0,4180.0
10,strec+ttime,rbu_0.800_0.001,0.42993919063077973,11090.0,6295.0,4225.0
10,strec+ttime,rbu_0.800_0.050,0.5122306075784693,11090.0,6295.0,4473.0
10,strec+ttime,rbu_0.800_0.100,0.5526217104056083,11090.0,6295.0,4600.0
10,strec+ttime,rbu_0.800_0.500,0.6929735964645736,11090.0,6295.0,5070.0
10,strec+ttime,rbu_0.900_0.001,0.432668337892291,11090.0,6295.0,4233.0
10,strec+ttime,rbu_0.900_0.050,0.6665540795549064,11090.0,6295.0,4978.0
10,strec+ttime,rbu_0.900_0.100,0.7339317188049481,11090.0,6295.0,5216.0
10,strec+ttime,rbu_0.900_0.500,0.7961848316176666,11090.0,6295.0,5446.0
10,strec+ttime,rbu_0.990_0.001,0.4353923321703052,11090.0,6295.0,4241.0
10,strec+ttime,rbu_0.990_0.050,0.7890144963598997,11090.0,6295.0,5419.0
10,strec+ttime,rbu_0.990_0.100,0.7937986773719723,11090.0,6295.0,5437.0
10,strec+ttime,rbu_0.990_0.500,0.7900790195890793,11090.0,6295.0,5423.0
10,p+rtime,act,0.7163628413282492,11090.0,7595.0,6217.0
10,p+rtime,nct,0.9024665237560484,11090.0,7595.0,7073.0
10,p+rtime,nEU,0.48095540386224234,11090.0,7595.0,5281.0
10,p+rtime,nsDCG,0.5128364792400605,11090.0,7595.0,5399.0
10,p+rtime,alpha-nDCG,0.499413466136955,11090.0,7595.0,5349.0
10,p+rtime,nERR-IA,0.5264004923424549,11090.0,7595.0,5450.0
10,p+rtime,rbu_0.800_0.001,0.5327396971557601,11090.0,7595.0,5474.0
10,p+rtime,rbu_0.800_0.050,0.6256184732930716,11090.0,7595.0,5838.0
10,p+rtime,rbu_0.800_0.100,0.6612544376784405,11090.0,7595.0,5984.0
10,p+rtime,rbu_0.800_0.500,0.790537454623407,11090.0,7595.0,6545.0
10,p+rtime,rbu_0.900_0.001,0.5377385543092973,11090.0,7595.0,5493.0
10,p+rtime,rbu_0.900_0.050,0.7745787663264221,11090.0,7595.0,6473.0
10,p+rtime,rbu_0.900_0.100,0.8384474395847921,11090.0,7595.0,6766.0
10,p+rtime,rbu_0.900_0.500,0.8996080837362576,11090.0,7595.0,7059.0
10,p+rtime,rbu_0.990_0.001,0.5666012182216219,11090.0,7595.0,5604.0
10,p+rtime,rbu_0.990_0.050,0.905726392485807,11090.0,7595.0,7089.0
10,p+rtime,rbu_0.990_0.100,0.9150576921539297,11090.0,7595.0,7135.0
10,p+rtime,rbu_0.990_0.500,0.9132367459241033,11090.0,7595.0,7126.0
10,p+ntime,act,0.7163628413282492,11090.0,7595.0,6217.0
10,p+ntime,nct,0.9024665237560484,11090.0,7595.0,7073.0
10,p+ntime,nEU,0.48095540386224234,11090.0,7595.0,5281.0
10,p+ntime,nsDCG,0.5128364792400605,11090.0,7595.0,5399.0
10,p+ntime,alpha-nDCG,0.499413466136955,11090.0,7595.0,5349.0
10,p+ntime,nERR-IA,0.5264004923424549,11090.0,7595.0,5450.0
10,p+ntime,rbu_0.800_0.001,0.5327396971557601,11090.0,7595.0,5474.0
10,p+ntime,rbu_0.800_0.050,0.6256184732930716,11090.0,7595.0,5838.0
10,p+ntime,rbu_0.800_0.100,0.6612544376784405,11090.0,7595.0,5984.0
10,p+ntime,rbu_0.800_0.500,0.790537454623407,11090.0,7595.0,6545.0
10,p+ntime,rbu_0.900_0.001,0.5377385543092973,11090.0,7595.0,5493.0
10,p+ntime,rbu_0.900_0.050,0.7745787663264221,11090.0,7595.0,6473.0
10,p+ntime,rbu_0.900_0.100,0.8384474395847921,11090.0,7595.0,6766.0
10,p+ntime,rbu_0.900_0.500,0.8996080837362576,11090.0,7595.0,7059.0
10,p+ntime,rbu_0.990_0.001,0.5666012182216219,11090.0,7595.0,5604.0
10,p+ntime,rbu_0.990_0.050,0.905726392485807,11090.0,7595.0,7089.0
10,p+ntime,rbu_0.990_0.100,0.9150576921539297,11090.0,7595.0,7135.0
10,p+ntime,rbu_0.990_0.500,0.9132367459241033,11090.0,7595.0,7126.0
10,p+ttime,act,0.7083539127822207,11090.0,5829.0,4745.0
10,p+ttime,nct,0.8973077230272469,11090.0,5829.0,5409.0
10,p+ttime,nEU,0.6961405484896479,11090.0,5829.0,4705.0
10,p+ttime,nsDCG,0.4124142396859587,11090.0,5829.0,3865.0
10,p+ttime,alpha-nDCG,0.4390425380327899,11090.0,5829.0,3937.0
10,p+ttime,nERR-IA,0.48235912808002196,11090.0,5829.0,4057.0
10,p+ttime,rbu_0.800_0.001,0.4848462276459148,11090.0,5829.0,4064.0
10,p+ttime,rbu_0.800_0.050,0.6030515859659664,11090.0,5829.0,4411.0
10,p+ttime,rbu_0.800_0.100,0.6433664658159778,11090.0,5829.0,4536.0
10,p+ttime,rbu_0.800_0.500,0.7950832818435016,11090.0,5829.0,5039.0
10,p+ttime,rbu_0.900_0.001,0.4805799996748872,11090.0,5829.0,4052.0
10,p+ttime,rbu_0.900_0.050,0.7722859461479865,11090.0,5829.0,4960.0
10,p+ttime,rbu_0.900_0.100,0.8368461952371871,11090.0,5829.0,5187.0
10,p+ttime,rbu_0.900_0.500,0.8903562508931795,11090.0,5829.0,5383.0
10,p+ttime,rbu_0.990_0.001,0.47844214543203173,11090.0,5829.0,4046.0
10,p+ttime,rbu_0.990_0.050,0.8876736635808663,11090.0,5829.0,5373.0
10,p+ttime,rbu_0.990_0.100,0.8916956763360521,11090.0,5829.0,5388.0
10,p+ttime,rbu_0.990_0.500,0.8868679137465239,11090.0,5829.0,5370.0
10,strec+p+rtime,act,0.7980740409367783,11090.0,6468.0,5603.0
10,strec+p+rtime,nct,0.9478610521142979,11090.0,6468.0,6216.0
10,strec+p+rtime,nEU,0.5172670613583596,11090.0,6468.0,4612.0
10,strec+p+rtime,nsDCG,0.660956694759764,11090.0,6468.0,5095.0
10,strec+p+rtime,alpha-nDCG,0.6708333742010043,11090.0,6468.0,5130.0
10,strec+p+rtime,nERR-IA,0.6481579362331075,11090.0,6468.0,5050.0
10,strec+p+rtime,rbu_0.800_0.001,0.6618059217287896,11090.0,6468.0,5098.0
10,strec+p+rtime,rbu_0.800_0.050,0.711592531899705,11090.0,6468.0,5277.0
10,strec+p+rtime,rbu_0.800_0.100,0.7362592199067713,11090.0,6468.0,5368.0
10,strec+p+rtime,rbu_0.800_0.500,0.8205567278392196,11090.0,6468.0,5691.0
10,strec+p+rtime,rbu_0.900_0.001,0.688998297498162,11090.0,6468.0,5195.0
10,strec+p+rtime,rbu_0.900_0.050,0.8361890185908266,11090.0,6468.0,5753.0
10,strec+p+rtime,rbu_0.900_0.100,0.8730784691385949,11090.0,6468.0,5902.0
10,strec+p+rtime,rbu_0.900_0.500,0.9090481330407055,11090.0,6468.0,6051.0
10,strec+p+rtime,rbu_0.990_0.001,0.7626239239061713,11090.0,6468.0,5467.0
10,strec+p+rtime,rbu_0.990_0.050,0.924227047121337,11090.0,6468.0,6115.0
10,strec+p+rtime,rbu_0.990_0.100,0.9244629550673927,11090.0,6468.0,6116.0
10,strec+p+rtime,rbu_0.990_0.500,0.9216295105411184,11090.0,6468.0,6104.0
10,strec+p+ntime,act,0.7980740409367783,11090.0,6468.0,5603.0
10,strec+p+ntime,nct,0.9478610521142979,11090.0,6468.0,6216.0
10,strec+p+ntime,nEU,0.5172670613583596,11090.0,6468.0,4612.0
10,strec+p+ntime,nsDCG,0.660956694759764,11090.0,6468.0,5095.0
10,strec+p+ntime,alpha-nDCG,0.6708333742010043,11090.0,6468.0,5130.0
10,strec+p+ntime,nERR-IA,0.6481579362331075,11090.0,6468.0,5050.0
10,strec+p+ntime,rbu_0.800_0.001,0.6618059217287896,11090.0,6468.0,5098.0
10,strec+p+ntime,rbu_0.800_0.050,0.711592531899705,11090.0,6468.0,5277.0
10,strec+p+ntime,rbu_0.800_0.100,0.7362592199067713,11090.0,6468.0,5368.0
10,strec+p+ntime,rbu_0.800_0.500,0.8205567278392196,11090.0,6468.0,5691.0
10,strec+p+ntime,rbu_0.900_0.001,0.688998297498162,11090.0,6468.0,5195.0
10,strec+p+ntime,rbu_0.900_0.050,0.8361890185908266,11090.0,6468.0,5753.0
10,strec+p+ntime,rbu_0.900_0.100,0.8730784691385949,11090.0,6468.0,5902.0
10,strec+p+ntime,rbu_0.900_0.500,0.9090481330407055,11090.0,6468.0,6051.0
10,strec+p+ntime,rbu_0.990_0.001,0.7626239239061713,11090.0,6468.0,5467.0
10,strec+p+ntime,rbu_0.990_0.050,0.924227047121337,11090.0,6468.0,6115.0
10,strec+p+ntime,rbu_0.990_0.100,0.9244629550673927,11090.0,6468.0,6116.0
10,strec+p+ntime,rbu_0.990_0.500,0.9216295105411184,11090.0,6468.0,6104.0
10,strec+p+ttime,act,0.7947596238537239,11090.0,4826.0,4171.0
10,strec+p+ttime,nct,0.9388200793011471,11090.0,4826.0,4609.0
10,strec+p+ttime,nEU,0.753356487011339,11090.0,4826.0,4053.0
10,strec+p+ttime,nsDCG,0.5911528579146662,11090.0,4826.0,3622.0
10,strec+p+ttime,alpha-nDCG,0.6397172112075435,11090.0,4826.0,3746.0
10,strec+p+ttime,nERR-IA,0.6191595741701117,11090.0,4826.0,3693.0
10,strec+p+ttime,rbu_0.800_0.001,0.6288930818839799,11090.0,4826.0,3718.0
10,strec+p+ttime,rbu_0.800_0.050,0.6930234193036956,11090.0,4826.0,3887.0
10,strec+p+ttime,rbu_0.800_0.100,0.719502378994595,11090.0,4826.0,3959.0
10,strec+p+ttime,rbu_0.800_0.500,0.8140004239952909,11090.0,4826.0,4227.0
10,strec+p+ttime,rbu_0.900_0.001,0.6542784003038935,11090.0,4826.0,3784.0
10,strec+p+ttime,rbu_0.900_0.050,0.8326511073500076,11090.0,4826.0,4282.0
10,strec+p+ttime,rbu_0.900_0.100,0.8623296897501669,11090.0,4826.0,4371.0
10,strec+p+ttime,rbu_0.900_0.500,0.885900452974502,11090.0,4826.0,4443.0
10,strec+p+ttime,rbu_0.990_0.001,0.7147572676880568,11090.0,4826.0,3946.0
10,strec+p+ttime,rbu_0.990_0.050,0.8930264869730834,11090.0,4826.0,4465.0
10,strec+p+ttime,rbu_0.990_0.100,0.8865497306816306,11090.0,4826.0,4445.0
10,strec+p+ttime,rbu_0.990_0.500,0.8803697627655099,11090.0,4826.0,4426.0
1,p,act,0.7821318754668279,11090.0,15078.0,12918.0
1,p,nct,0.8552946062331916,11090.0,15078.0,13590.0
1,p,nEU,0.4499204877725309,11090.0,15078.0,10261.0
1,p,nsDCG,0.7950290501948357,11090.0,15078.0,13034.0
1,p,alpha-nDCG,0.8046268274057533,11090.0,15078.0,13121.0
1,p,nERR-IA,0.8055061844102821,11090.0,15078.0,13129.0
1,p,rbu_0.800_0.001,0.799339399790604,11090.0,15078.0,13073.0
1,p,rbu_0.800_0.050,0.799339399790604,11090.0,15078.0,13073.0
1,p,rbu_0.800_0.100,0.799339399790604,11090.0,15078.0,13073.0
1,p,rbu_0.800_0.500,0.7997807596535916,11090.0,15078.0,13077.0
1,p,rbu_0.900_0.001,0.7997807596535916,11090.0,15078.0,13077.0
1,p,rbu_0.900_0.050,0.7997807596535916,11090.0,15078.0,13077.0
1,p,rbu_0.900_0.100,0.7997807596535916,11090.0,15078.0,13077.0
1,p,rbu_0.900_0.500,0.8002219845338221,11090.0,15078.0,13081.0
1,p,rbu_0.990_0.001,0.798787510016501,11090.0,15078.0,13068.0
1,p,rbu_0.990_0.050,0.798787510016501,11090.0,15078.0,13068.0
1,p,rbu_0.990_0.100,0.798787510016501,11090.0,15078.0,13068.0
1,p,rbu_0.990_0.500,0.7992290387241217,11090.0,15078.0,13072.0
1,strec,act,0.7100411242514951,11090.0,16242.0,13237.0
1,strec,nct,0.7971641344443098,11090.0,16242.0,14061.0
1,strec,nEU,0.3982136193331026,11090.0,16242.0,10664.0
1,strec,nsDCG,0.685861925782028,11090.0,16242.0,13017.0
1,strec,alpha-nDCG,0.72392477137457,11090.0,16242.0,13365.0
1,strec,nERR-IA,0.7129808457398799,11090.0,16242.0,13264.0
1,strec,rbu_0.800_0.001,0.7186257093843923,11090.0,16242.0,13316.0
1,strec,rbu_0.800_0.050,0.7186257093843923,11090.0,16242.0,13316.0
1,strec,rbu_0.800_0.100,0.7186257093843923,11090.0,16242.0,13316.0
1,strec,rbu_0.800_0.500,0.7181922723852217,11090.0,16242.0,13312.0
1,strec,rbu_0.900_0.001,0.7234929237201025,11090.0,16242.0,13361.0
1,strec,rbu_0.900_0.050,0.7234929237201025,11090.0,16242.0,13361.0
1,strec,rbu_0.900_0.100,0.7234929237201025,11090.0,16242.0,13361.0
1,strec,rbu_0.900_0.500,0.7230609467602502,11090.0,16242.0,13357.0
1,strec,rbu_0.990_0.001,0.7255430497729527,11090.0,16242.0,13380.0
1,strec,rbu_0.990_0.050,0.7255430497729527,11090.0,16242.0,13380.0
1,strec,rbu_0.990_0.100,0.7255430497729527,11090.0,16242.0,13380.0
1,strec,rbu_0.990_0.500,0.7251116863250122,11090.0,16242.0,13376.0
1,rtime,act,0.3033553662711233,11090.0,22180.0,13636.0
1,rtime,nct,0.37658339756396136,11090.0,22180.0,14346.0
1,rtime,nEU,0.10762366115928954,11090.0,22180.0,11906.0
1,rtime,nsDCG,0.2942277132597733,11090.0,22180.0,13550.0
1,rtime,alpha-nDCG,0.2996475897741258,11090.0,22180.0,13601.0
1,rtime,nERR-IA,0.3035669516701812,11090.0,22180.0,13638.0
1,rtime,rbu_0.800_0.001,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.800_0.050,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.800_0.100,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.800_0.500,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.900_0.001,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.900_0.050,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.900_0.100,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.900_0.500,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.990_0.001,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.990_0.050,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.990_0.100,0.30831943771008774,11090.0,22180.0,13683.0
1,rtime,rbu_0.990_0.500,0.30831943771008774,11090.0,22180.0,13683.0
1,ntime,act,0.3033553662711233,11090.0,22180.0,13636.0
1,ntime,nct,0.37658339756396136,11090.0,22180.0,14346.0
1,ntime,nEU,0.10762366115928954,11090.0,22180.0,11906.0
1,ntime,nsDCG,0.2942277132597733,11090.0,22180.0,13550.0
1,ntime,alpha-nDCG,0.2996475897741258,11090.0,22180.0,13601.0
1,ntime,nERR-IA,0.3035669516701812,11090.0,22180.0,13638.0
1,ntime,rbu_0.800_0.001,0.30831943771008774,11090.0,22180.0,13683.0
1,ntime,rbu_0.800_0.050,0.30831943771008774,11090.0,22180.0,13683.0
1,ntime,rbu_0.800_0.100,0.30831943771008774,11090.0,22180.0,13683.0
1,ntime,rbu_0.800_0.500,0.30831943771008774,11090.0,22180.0,13683.0
1,ntime,rbu_0.900_0.001,0.30831943771008774,11090.0,22180.0,13683.0
1,ntime,rbu_0.900_0.050,0.30831943771008774,11090.0,22180.0,13683.0
1,ntime,rbu_0.900_0.100,0.30831943771008774,11090.0,22180.0,13683.0
1,ntime,rbu_0.900_0.500,0.30831943771008774,11090.0,22180.0,13683.0
1,ntime,rbu_0.990_0.001,0.30831943771008774,11090.0,22180.0,13683.0
