iteration,dimensions,metric,mu,m_ij,set_ij,m_set_ij
6,strec+ttime,nct,0.785493147261349,58528.0,32933.0,28383.0
6,strec+ttime,nEU,0.5054324261619029,58528.0,32933.0,23375.0
6,strec+ttime,nsDCG,0.31587882933904643,58528.0,32933.0,20497.0
6,strec+ttime,alpha-nDCG,0.4400306665293491,58528.0,32933.0,22339.0
6,strec+ttime,nERR-IA,0.44576703607849344,58528.0,32933.0,22428.0
6,strec+ttime,rbu_0.990_0.050,0.7158813019094427,58528.0,32933.0,27046.0
6,p+ttime,act,0.7038768661033958,58528.0,30572.0,24899.0
6,p+ttime,nct,0.877897047821541,58528.0,30572.0,28091.0
6,p+ttime,nEU,0.5595723422852034,58528.0,30572.0,22529.0
6,p+ttime,nsDCG,0.4104054436007393,58528.0,30572.0,20316.0
6,p+ttime,alpha-nDCG,0.49172305558962387,58528.0,30572.0,21494.0
6,p+ttime,nERR-IA,0.51753367004121,58528.0,30572.0,21882.0
6,p+ttime,rbu_0.990_0.050,0.8603808102703239,58528.0,30572.0,27752.0
6,strec+p+ttime,act,0.7719055433244962,58528.0,26450.0,22582.0
6,strec+p+ttime,nct,0.9102683809412201,58528.0,26450.0,24855.0
6,strec+p+ttime,nEU,0.6555336312768851,58528.0,26450.0,20832.0
6,strec+p+ttime,nsDCG,0.5672914743941008,58528.0,26450.0,19596.0
6,strec+p+ttime,alpha-nDCG,0.6548409270618729,58528.0,26450.0,20822.0
6,strec+p+ttime,nERR-IA,0.6455264579215039,58528.0,26450.0,20688.0
6,strec+p+ttime,rbu_0.990_0.050,0.8692930168891375,58528.0,26450.0,24159.0
9,p,act,0.7465321603727514,58528.0,65714.0,55126.0
9,p,nct,0.7683756556020382,58528.0,65714.0,55967.0
9,p,nEU,0.4138075427099677,58528.0,65714.0,43772.0
9,p,nsDCG,0.6723745451997892,58528.0,65714.0,52364.0
9,p,alpha-nDCG,0.6921850300077755,58528.0,65714.0,53088.0
9,p,nERR-IA,0.6889475109017709,58528.0,65714.0,52969.0
9,p,rbu_0.990_0.050,0.478359124623974,58528.0,65714.0,45775.0
9,strec,act,0.5111856635291124,58528.0,81781.0,58278.0
9,strec,nct,0.47734736911593606,58528.0,81781.0,56927.0
9,strec,nEU,0.28409031147560465,58528.0,81781.0,49790.0
9,strec,nsDCG,0.6050097029906655,58528.0,81781.0,62194.0
9,strec,alpha-nDCG,0.6311917156422956,58528.0,81781.0,63333.0
9,strec,nERR-IA,0.60496330886139,58528.0,81781.0,62192.0
9,strec,rbu_0.990_0.050,0.13940909171676472,58528.0,81781.0,45039.0
9,ttime,act,0.017759597703915622,58528.0,59260.0,29997.0
9,ttime,nct,0.266560144426364,58528.0,59260.0,35643.0
9,ttime,nEU,0.11232012911710515,58528.0,59260.0,32029.0
9,ttime,nsDCG,-0.5290439361124795,58528.0,59260.0,20534.0
9,ttime,alpha-nDCG,-0.3963643926121119,58528.0,59260.0,22512.0
9,ttime,nERR-IA,-0.3238160807307145,58528.0,59260.0,23673.0
9,ttime,rbu_0.990_0.050,0.5094320606178397,58528.0,59260.0,42178.0
9,strec+p,act,0.7788542118499582,58528.0,60345.0,51769.0
9,strec+p,nct,0.7741368269638303,58528.0,60345.0,51600.0
9,strec+p,nEU,0.45343142907879264,58528.0,60345.0,41315.0
9,strec+p,nsDCG,0.767495230884614,58528.0,60345.0,51363.0
9,strec+p,alpha-nDCG,0.7910919200011417,58528.0,60345.0,52210.0
9,strec+p,nERR-IA,0.7698246711944876,58528.0,60345.0,51446.0
9,strec+p,rbu_0.990_0.050,0.4448858359144055,58528.0,60345.0,41071.0
9,strec+ttime,act,0.6278372517430091,58528.0,32378.0,25016.0
9,strec+ttime,nct,0.7728915964288713,58528.0,32378.0,27662.0
9,strec+ttime,nEU,0.531679606223321,58528.0,32378.0,23403.0
9,strec+ttime,nsDCG,0.2775317476331853,58528.0,32378.0,19623.0
9,strec+ttime,alpha-nDCG,0.41053011956634383,58528.0,32378.0,21518.0
9,strec+ttime,nERR-IA,0.41988615132460827,58528.0,32378.0,21658.0
9,strec+ttime,rbu_0.990_0.050,0.7046494312554359,58528.0,32378.0,26384.0
9,p+ttime,act,0.7219192702766144,58528.0,31190.0,25722.0
9,p+ttime,nct,0.8845343462964719,58528.0,31190.0,28791.0
9,p+ttime,nEU,0.5686193385872244,58528.0,31190.0,23129.0
9,p+ttime,nsDCG,0.3245345239075445,58528.0,31190.0,19529.0
9,p+ttime,alpha-nDCG,0.4200705104950359,58528.0,31190.0,20866.0
9,p+ttime,nERR-IA,0.45733600505347927,58528.0,31190.0,21412.0
9,p+ttime,rbu_0.990_0.050,0.8659752839482753,58528.0,31190.0,28423.0
9,strec+p+ttime,act,0.7786251007749625,58528.0,26221.0,22491.0
9,strec+p+ttime,nct,0.9021179263334022,58528.0,26221.0,24501.0
9,strec+p+ttime,nEU,0.669393868812816,58528.0,26221.0,20851.0
9,strec+p+ttime,nsDCG,0.5203168784396828,58528.0,26221.0,18804.0
9,strec+p+ttime,alpha-nDCG,0.61697513784067,58528.0,26221.0,20107.0
9,strec+p+ttime,nERR-IA,0.6115117388600818,58528.0,26221.0,20031.0
9,strec+p+ttime,rbu_0.990_0.050,0.863750400748128,58528.0,26221.0,23858.0
8,p,act,0.7445913408320537,58528.0,66003.0,55294.0
8,p,nct,0.7657263127799314,58528.0,66003.0,56110.0
8,p,nEU,0.4212209782430807,58528.0,66003.0,44191.0
8,p,nsDCG,0.6844403707886614,58528.0,66003.0,53036.0
8,p,alpha-nDCG,0.7026053988102969,58528.0,66003.0,53708.0
8,p,nERR-IA,0.6987590346170728,58528.0,66003.0,53565.0
8,p,rbu_0.990_0.050,0.47674812130856276,58528.0,66003.0,45925.0
8,strec,act,0.5203281564398641,58528.0,81811.0,58670.0
8,strec,nct,0.49053931683149304,58528.0,81811.0,57471.0
8,strec,nEU,0.2971158356491547,58528.0,81811.0,50260.0
8,strec,nsDCG,0.6073772478523776,58528.0,81811.0,62319.0
8,strec,alpha-nDCG,0.6346889344972447,58528.0,81811.0,63510.0
8,strec,nERR-IA,0.6086962040744933,58528.0,81811.0,62376.0
8,strec,rbu_0.990_0.050,0.15531457365711512,58528.0,81811.0,45555.0
8,ttime,act,0.006502353191514008,58528.0,59328.0,29798.0
8,ttime,nct,0.2642983500822807,58528.0,59328.0,35628.0
8,ttime,nEU,0.0898868091418813,58528.0,59328.0,31571.0
8,ttime,nsDCG,-0.5125458427756552,58528.0,59328.0,20794.0
8,ttime,alpha-nDCG,-0.38271977900611565,58528.0,59328.0,22752.0
8,ttime,nERR-IA,-0.3168426003741464,58528.0,59328.0,23815.0
8,ttime,rbu_0.990_0.050,0.4961352208576787,58528.0,59328.0,41839.0
8,strec+p,act,0.7775799214886896,58528.0,60858.0,52163.0
8,strec+p,nct,0.7741185925836723,58528.0,60858.0,52038.0
8,strec+p,nEU,0.4604699952919747,58528.0,60858.0,41870.0
8,strec+p,nsDCG,0.7734253291510044,58528.0,60858.0,52013.0
8,strec+p,alpha-nDCG,0.7969205388310167,58528.0,60858.0,52867.0
8,strec+p,nERR-IA,0.7755041208396067,58528.0,60858.0,52088.0
8,strec+p,rbu_0.990_0.050,0.44801200915528044,58528.0,60858.0,41510.0
8,strec+ttime,act,0.62393732732798,58528.0,32550.0,25081.0
8,strec+ttime,nct,0.7813258669096622,58528.0,32550.0,27972.0
8,strec+ttime,nEU,0.5239742884169798,58528.0,32550.0,23402.0
8,strec+ttime,nsDCG,0.2863360969520708,58528.0,32550.0,19848.0
8,strec+ttime,alpha-nDCG,0.42120726651905027,58528.0,32550.0,21793.0
8,strec+ttime,nERR-IA,0.42669142381993014,58528.0,32550.0,21876.0
8,strec+ttime,rbu_0.990_0.050,0.7019186470670055,58528.0,32550.0,26474.0
8,p+ttime,act,0.7177473578113962,58528.0,31014.0,25503.0
8,p+ttime,nct,0.8853637296522998,58528.0,31014.0,28645.0
8,p+ttime,nEU,0.5649457832359269,58528.0,31014.0,22940.0
8,p+ttime,nsDCG,0.3495173096492433,58528.0,31014.0,19758.0
8,p+ttime,alpha-nDCG,0.4411747454560624,58528.0,31014.0,21054.0
8,p+ttime,nERR-IA,0.47443349033048443,58528.0,31014.0,21545.0
8,p+ttime,rbu_0.990_0.050,0.8602665635452911,58528.0,31014.0,28151.0
8,strec+p+ttime,act,0.776134035184851,58528.0,26285.0,22507.0
8,strec+p+ttime,nct,0.9068796182409737,58528.0,26285.0,24642.0
8,strec+p+ttime,nEU,0.6624131521278207,58528.0,26285.0,20801.0
8,strec+p+ttime,nsDCG,0.5320633769516055,58528.0,26285.0,19004.0
8,strec+p+ttime,alpha-nDCG,0.6295833561123431,58528.0,26285.0,20333.0
8,strec+p+ttime,nERR-IA,0.6211864686998188,58528.0,26285.0,20215.0
8,strec+p+ttime,rbu_0.990_0.050,0.86138184721177,58528.0,26285.0,23877.0
